productId,author,country,rating,content,date
2.26E+15,Irene Bode,RU,5,"It's a backpack! Small, but roomy. Counted 14 pockets and pockets of various sizes, inside and outside. It's with the main offices. Recently received a similar, smaller. Now the set, smaller-for the city, more-for hiking and fishing. Seller Thank you!",9/10/2022
2.26E+15,Darrin Littel,RU,5,"Good backpack. But all the elements are plastic, in another similar backpack, iron. For this price Super",1/12/2023
2.26E+15,Forrest Cassin,RU,5,"Fast delivery, ordered 10 brought the 13th. The layout of the backpack is very convenient, the main compartment opens 180 degrees, inside a lot of pockets for things, a lot of weights, which allows to make the backpack as compact as as as Runners with zippers on the turntable, do not ring. Inside it was only shaltured and put with a metal tongue and he alone rings like a bell when shaking the backpack. There are bottom slings that can be used for hanging things and/or pulling the backpack from below. The main minus of the backpack is the fabric from which it is sewn, it is somewhat thin, which is not surprising, because it's a Chinese replica of a regular tactical backpack. For your money backpack fire. Both cheap and roomy (strongly inflated in thickness), and very comfortable to wear due to all kinds of weights.",10/13/2022
2.26E+15,Bridget Konopelski MD,RU,5,"Ordered 02.12. Received 11.12. Fast delivery. Very good. The quality of this shipment is good. The fabric is dense with a waterproof layer. The locks are thick, look very secure. Minus is that the runners with metal tongues and they ring strongly when moving, it would be better if the ropes were. In some places there are metal rings for fastening, look more reliable than plastic. Waist Belt wide. A nice bonus-the Chevron, the flag of Russia were primed.",12/27/2022
2.26E+15,Oscar Monahan,RU,5,"The backpack came in good quality, the parts are rubberized, it is very well sewn. Satisfied with the purchase) the delivery is fast",1/27/2023
2.26E+15,Martha Cronin,RU,5,Shipping fast. Quality is good everything works. Thoughtful and comfortable. Soft lining on the back,10/24/2022
2.26E+15,Claire Lind,RU,5,The backpack reached as quickly as possible. Appearance corresponds to the cost. Even in one place mowed with sewing))),11/4/2022
2.26E+15,Marlene Senger,RU,5,"Great! Even if it breaks, it can be stitched. Two zippered locks only at the large compartment. I think there are no 30 liters in it, but for 1000 rubles with a penny it's super! Metal rings.",12/25/2022
2.26E+15,Karen Kuvalis IV,US,5,Very good product exactly the same I recommend it,1/18/2023
2.26E+15,Aubrey Johns,US,5,"item as described , great seller",12/27/2022
2.26E+15,Theodore Bergnaum,US,5,Amazing carbon fiber holder.,1/4/2023
2.26E+15,Dr. Gretchen Simonis,US,5,Product as expected. Very nice! DIENQI went out of their way to assist me with an additional customization.  PERFECT!  Thank You! :-),1/24/2023
2.26E+15,Marcella Brown,US,5,the wallet is either small or my hands are to dam big lol other than that the wallet is nice and comfortable and it also has my initials on the corner 12/10,8/29/2022
2.26E+15,Mrs. Rudolph Kilback,US,5,"Wallet is as described. Holds 6 cards without slipping. Also has an area to hold folded paper money and a couple of pockets for two card sized documents. Lettering on the side looks good.  Note that this is a minimalist wallet, so you may need to simplify what you carry if you have a bunch of junk in your current wallet.",12/1/2022
2.26E+15,Armando Gerhold,US,4,Quality is good but it is bulky. I thought that it will be slim.,1/9/2023
2.26E+15,Dr. Annie Berge,US,5,Reasonable,1/19/2023
2.26E+15,Timmy Rodriguez,US,5,Great seller,1/8/2023
2.26E+15,Shannon Quigley,US,1,"it's a cheap piece of garbage, no slot holders for cards.  DO NOT BUY THIS ITEM.",1/4/2023
2.26E+15,Emily Rempel,US,1,"I never got my order, it said it was delivered and yet it’s been two weeks since I got the update and it still isn’t here. Don’t trust this scam",11/20/2022
2.26E+15,Kristina Gibson,US,1,I,12/21/2022
2.25E+15,Jose Kulas V,US,5,all ok very quickly receive,1/17/2023
2.25E+15,Agnes Ebert,US,5,thanks,10/24/2022
2.25E+15,Alfred Davis,US,5,fits cards just fine and for the price I wouldn't hesitate to buy a new one if I want to change color or styles.,1/15/2023
2.25E+15,Rachael Bernhard,US,5,"Thin and not super noticeable, perfect for preventing pit pocketing since it's not super noticeable or bulky.",1/17/2023
2.25E+15,Caroline Johnson,US,5,"Super fast shipment. Love the thin wallet, thank you seller.",9/5/2022
2.25E+15,Lawrence Rodriguez,US,5,"My last one lasted more than 2 years, for this price I think it’s a really good slim wallet",9/8/2022
2.25E+15,Arnold Sipes,US,5,"Excellent, just like the picture and arrived earlier than I said, I would definitely buy back",12/16/2022
2.25E+15,Steven Anderson,US,5,"Excellent product of very good quality, arrived earlier than expected",10/19/2022
2.25E+15,Mrs. Lester Hettinger,US,5,"Perfect, like very much to those who received it",9/23/2022
2.25E+15,Cameron McKenzie MD,US,5,"Ok quality, but take a long time to arrive.",8/19/2022
2.25E+15,Jody Heller,US,5,Delivered as promised. Great quality.,12/29/2022
2.25E+15,Mrs. Zachary Schmidt,US,5,Exactly what שחיפשתי,10/14/2022
2.25E+15,Claire Stiedemann,US,5,Perfect for my need,12/14/2022
2.25E+15,Edna Jenkins MD,US,5,Good,12/19/2022
2.25E+15,Marguerite Larkin I,US,3,Unfortunately was not what I expected. Not fits all documents properly nor the money in ballots. Serves only as door card.,10/3/2022
2.25E+15,Deborah Hansen I,US,3,"unhonest seller, sending wrong products.",10/1/2022
2.25E+15,Aubrey Steuber,US,5,all good,1/28/2023
2.25E+15,Toni Klocko,US,5,all good,1/28/2023
2.25E+15,Clifton Fadel,US,1,wrong photo and color of the product,10/1/2022
2.25E+15,Muriel Monahan,US,1,Seller sent me low quality wallet different from the product photo . It not leather,10/1/2022
2.25E+15,Anne Spencer,US,1,"Seller put wrong product image, and selling different wallet, It isn't leather",10/1/2022
2.25E+15,Dolores Robel,US,5,Thank you for the fast shipping and handling. I was able to receive the wallet in it’s good condition.,1/14/2023
2.25E+15,Derrick Reinger,US,5,Very nice and I know le vee it's very good,11/17/2022
2.25E+15,Blanca McGlynn,US,5,"honestly feels good to touch, and looks hella clean",1/14/2023
2.25E+15,Max Kihn,US,5,"Satisfied with this product, I recommend",11/14/2022
2.25E+15,Geraldine Willms,US,5,"It was actually very good, a little big though",9/11/2022
2.25E+15,Laurence McLaughlin,US,5,Most hopeful,11/8/2022
2.25E+15,Sherman Goodwin,US,5,Minor scratch but I'm willing to bet it wasn't the user's fault.,9/2/2022
2.25E+15,Sabrina Dickens,US,4,"still, I haven't received the package...",1/15/2023
2.25E+15,Archie Botsford,US,5,"fast shipping.  great seller.  nice wallet.  it's a bit bigger than I thought it would be, but the credit cards and bills fit great.",10/31/2022
2.25E+15,Erin Haag,US,5,"Fast delivery, beautiful and very elegant, very good quality, it is a beautiful gift, I recommend it 100%",9/30/2022
2.25E+15,Sherry Hamill,US,5,"Excellent product and seller recognition for them all and your company, I recommend it",1/7/2023
2.25E+15,Travis Hessel,US,5,Very nice and well made. Pleanty of room but not thick or heavy. Excellent,11/2/2022
2.25E+15,Noel Wehner,US,5,"Not much to say, it's a simple wallet, well made and pretty, sure to last a few years with proper care.",12/26/2022
2.25E+15,Mrs. Brett Quigley,US,5,"This was by far the sketchiest order I have ever placed. I bought this wallet for $0.26 with free shipping to the US. It arrived in 5 weeks and was actually a pretty good wallet. I mean, it's not real leather, but come on, it was 26 cents.",9/15/2022
2.25E+15,Katrina O'Keefe,US,5,"nice color, feels smooth, wish it was real leather but with how cheap it was its expected, delivery came quicker than I do.",8/19/2022
2.25E+15,Regina Schmidt DVM,US,5,great value  great price.  looks very expensive,1/8/2023
2.25E+15,Emily Simonis,US,5,Very nice with good details I liked it and arrived earlier than planned,11/18/2022
2.25E+15,Raul Stokes,US,5,Good quality. Strong material.,1/13/2023
2.25E+15,Ebony Kuvalis,US,5,I’m happy to be  here,10/15/2022
2.25E+15,Orlando Dach,US,5,Thank you for my very nice request.,11/9/2022
2.25E+15,Frederick Zieme,US,5,Good,2/1/2023
2.25E+15,Francisco Klocko,US,5,Thank you very nice and tidy wallet,11/6/2022
2.25E+15,Kathryn Labadie,US,5,Excellent Product,8/24/2022
2.25E+15,Gregory Hand,US,5,very good,1/29/2023
2.25E+15,Janie Littel,US,5,Lovely wallet,10/6/2022
2.25E+15,Tiffany Hammes,US,4,A little disappointed because little accommodable,10/5/2022
2.25E+15,Everett Ortiz,US,5,Excellent quality,9/13/2022
2.25E+15,Ms. Janie Wilderman,US,5,The article I liked very much,8/30/2022
2.25E+15,Kristopher Lockman,US,5,Arrived well is quite big,12/29/2022
2.25E+15,Lyle Cole,US,4,shipped fast thank you,9/27/2022
2.25E+15,Priscilla Koelpin,US,4,Perfect,10/20/2022
2.25E+15,Brooke Kuphal,US,3,good wallet,11/14/2022
2.25E+15,Erin Harvey,US,3,It's nyc nd very accurate,10/20/2022
2.25E+15,Kim Dach,US,2,"I didn't like the material, though it counts little, but the quality is not good at all.",10/23/2022
2.25E+15,Mrs. Mathew Howe,US,2,Not and received my order,12/3/2022
2.25E+15,Leonard Gottlieb,US,1,never recieved anything in order I keep telling u it's 1408 apt number but u have 140!,9/7/2022
2.25E+15,Mr. Floyd Hoeger,US,1,This is not good Quality Very Bad Quality,8/21/2022
3.26E+15,Marcella Gibson IV,US,5,its good to store makeup in especially for traveling,12/23/2022
3.26E+15,Gertrude Runolfsson,US,5,"nice product, came fast, very light.",9/26/2022
3.26E+15,Florence Wintheiser,US,3,"I thought it would be firm, like in the photo but it was not. It’s alright though.",11/13/2022
3.26E+15,Jon Keebler,US,5,this arrived a week before stuff I ordered from Amazon that came from China. not to mention the place in China sent a different package to Arkansas instead of Kentucky where I live,9/7/2022
3.26E+15,Emilio Prohaska,US,5,"I use this as an insert compartment for my backpack/purse.  Its silky material is very nice and the color is pretty, too.  If you don't properly zip both zippers all your things slide right on out.  I'd purchase again and recommend seller and store. Perfect transaction.",12/14/2022
3.26E+15,Violet Rogahn,US,5,They look a little cheap.  I had to buy another nice present to go with them for the ladies in my family.  They are ok though.  The solid colors look the best.,9/25/2022
3.26E+15,Olive Bahringer,US,5,"Cute, bigger than I expected, but to be fair I never really check the size. More space than I thought there would be with a good amount of pockets, two of which being detachable! Only gripe I have with it is lackluster stitchwork, but honestly, I'm buying off of AliExpress. I don't expect any less. 10/10, good product! Good for travel, but if you're like me and looking for a small bag to put in your purse that holds makeup and such, look elsewhere.",9/23/2022
3.26E+15,Elsa McLaughlin,US,4,"Cosmetic Bag very soft, without bracing, long waiting the parcel",8/30/2022
3.26E+15,Toby Conn,US,5,Very convenient!,1/9/2023
3.26E+15,Angela Volkman,US,5,"Excellent, Grandpa.",1/25/2023
3.26E+15,Kurt Hammes,US,5,it came quickly and very good condition,10/2/2022
3.26E+15,Elijah Turcotte,US,5,"Everything is OK, good cosmetic bags",8/24/2022
3.26E+15,Gwen Bogisich,US,5,ok,8/16/2022
3.26E+15,Edmund Schuster,US,5,same as in the pictures given,12/26/2022
3.26E+15,Dr. Ella Osinski,US,5,Order is exactly as described,10/13/2022
3.26E+15,Sherry Barrows,US,4,Thought he is hard!,9/22/2022
3.26E+15,Mable Stehr,US,4,Just like in the beautiful photo!,8/19/2022
3.26E+15,Norman Brekke IV,US,3,"The color of the product did not seem to be the same, it looked a little more yellowish",1/15/2023
3.26E+15,Julian Haag,US,3,color was not as described,1/31/2023
3.26E+15,Rudy Bernhard,US,3,Poor quality,9/15/2022
3.26E+15,Arlene Bode,US,2,"Horrible quality, you get what you pay for. Cute pattern though.",12/26/2022
3.26E+15,Ms. Bert Oberbrunner,US,1,Quality that will not withstand any trip!,8/18/2022
3.26E+15,Erick Schumm,US,5,They look a little cheap.  I had to buy another nice present to go with them for the ladies in my family.  They are ok though. The solid colors look the best.,9/25/2022
3.26E+15,Darnell Parisian,US,4,They look a little cheap.  I had to buy another nice present to go with them for the ladies in my family.  They are ok though.,9/25/2022
3.26E+15,Wilson Toy,US,4,They look a little cheap.  I had to buy another nice present to go with them for the ladies in my family.  They are ok though.,9/25/2022
3.26E+15,Danielle Nitzsche,US,4,They look a little cheap.  I had to buy another nice present to go with them for the ladies in my family.  They are ok though.,9/25/2022
3.26E+15,Mr. Sabrina Glover,US,4,They look a little cheap.  I had to buy another nice present to go with them for the ladies in my family.  They are ok though.,9/25/2022
3.26E+15,Reginald Mann,US,4,They look a little cheap.  I had to buy another nice present to go with them for the ladies in my family.  They are ok though.,9/25/2022
3.26E+15,Neil Treutel,US,5,"Everything is OK, good cosmetic bags",8/24/2022
3.26E+15,Dan Lindgren IV,US,5,"The bad is very big, there’s more space than I needed so now I can carry a lot of stuff",2/7/2023
3.26E+15,Terrence Cremin,US,5,Byakuya is Love Byakuya is life Byakuya is elite Byakuya is my air byakuya is the lord byakuya is the real god all hail the lord above? Pft nah man all hail byakuya togami,1/24/2023
3.26E+15,Rhonda Pfannerstill,US,5,"I’ve been looking for a black messenger bag for awhile but struggled to find one that would be big enough to carry textbooks, looked nice, and wasn’t too pricey. But then I found this one and it def fits everything I was looking for. It is big enough to fit a textbook and a good amount of notebooks. It also looks really pretty because of the two pockets in the front! Took around three weeks and I did not have to communicate w the seller. Overall pretty nice bag :-)",10/21/2022
3.26E+15,Christy Gutmann,US,5,"This bag is way bigger than I expected, holds both my 5 star books and binder! The inside has 2 pockets, one right behind the zipper pouch. The two front pockets can definitely carry a bunch of stuff. This bag is good to use for school. You can see the stitching on the back, but it’s barley noticeable. You can adjust the strap, I have mine set to the lowest (I love when shoulder bags hang low). Two pouches on the side to carry a bottle or drink, (or whatever else). Also please do not mind the dog hair",10/8/2022
3.26E+15,Vera Ruecker,US,5,"The bag is big, I can fit my chromebook and 2inch binder along with two of my books- and I can probably fit more. However, I would not recommend putting a lot of heavy things inside because it will make your shoulders ache. The zipper also isn’t sewn in properly and can pop out. Overall, I am satisfied with the product.",1/21/2023
3.26E+15,Gladys Champlin,US,5,"great bag, very roomy, beautiful. wide strap. stitched with good quality. The color matches the photo, I'm happy)",9/14/2022
3.26E+15,Daisy Mante Sr.,US,5,"Seems like good quality so far, here’s the bag strap fully extended and iPad Air 5 for comparison, also arrived 3 days sooner than expected.",1/4/2023
3.26E+15,Clyde Herman,US,4,You can see the stitches from the back pocket and it smells weird but it’s really good,9/6/2022
3.26E+15,Jo Torphy,US,4,The bag is not bad I do not know how to describe. The color is milky pleasant to the eye. When the bag on one shoulder pockets rise in the photos is not particularly visible. There are dark spots but it will not be noticeable because all my bags are usually in small spots,12/7/2022
3.26E+15,Lola Lynch,US,5,"item came quickly, look just like the picture, is bigger than i expected which is awesome! i love it",12/14/2022
3.26E+15,Elsie Kulas,US,5,"it is really big and has space for at least 5 books!!! it has two small pockets on the inside and two on the outside, perfect for putting ur small belongings like makeup, keys, wallet etc. it has two pockets on the sides. it also has an adjustable strap and a zipper to close the bag. the item arrived EXTREMELY early which was GREAT!!! :D im very pleased w the shipping time and how great the quality is.",9/14/2022
3.26E+15,Patti Brown,US,5,"really good tote bag! bought to use for school and its perfect, has a zipper and has a medium sized pocket inside as well as a zipper inside for extra storage. really roomy and can fit alot! only con is that the straps are really thick so if youre going to hang keychains you need big clips for it, other than that its perfect! i washed mine to get rid of factory smell and it did slightly get stained by the detergent but its ok bcs its going to be used in school either way! def reccomend buy it!! itll be worth it. came on estimated delivery date :)",9/14/2022
3.26E+15,Blanca Morissette I,US,4,"Bigger than expected but not a bad thing. I recommend washing upon arrival as there is a smell and it helps to get rid of the stiffness. The material is okay and the bag has lots of room and compartments. If your looking for aesthetics, it’s a cheap nice looking bag with lots of room for decoration. If your looking for practicality this is a large bag that can hold lots of items. Seems to hold up nicely, looking to use as an everyday bag. Adding too many items can make the bag looks bulky and unflattering so if you don’t want that i would try to keep the items light and small. Overall good purchase, definitely worth considering if it’s something you’re looking for. Hand for scale in the photos",9/3/2022
3.26E+15,Barbara Erdman,US,4,"This is cute to wear to school, it can hold a lot just be aware it will hurt your shoulders and could be a trouble to zip up. But other than that it’s great!",1/19/2023
3.26E+15,Cecilia Moore,US,5,absolutely love!!! and all the pockets work,10/6/2022
3.26E+15,Ronald Blanda,US,5,very cute its sturdy  fits my 16in laptop,9/30/2022
3.26E+15,Leland Herzog,US,5,Awesome,1/12/2023
3.26E+15,Kristina Friesen IV,US,5,So cute I highly recommend,1/9/2023
3.26E+15,Tommy Shanahan,US,5,"very big and spacious i love it, it can hold many items. can't wait to decorate it",1/2/2023
3.26E+15,Leroy Quigley,US,5,"It’s very very spacious. I can fit my laptop, headphones, nintendo switch, and all their cables and stuff ez. I’m super happy with this ^-^",2/2/2023
3.26E+15,Neal Schroeder DDS,US,5,Absolutely beautiful this is from me second of 3 orders I placed!!! Brides maids will love them!!! Shipping only 2weeks less then expected will order yet again,11/15/2022
3.26E+15,Ollie Schroeder,US,5,"Very cute, I’m happy with this purchase. 12 days delivery, and the estimated time was 2 months, with that I’m beyond happy.",1/18/2023
3.26E+15,Percy Buckridge,US,5,Very nice! Will make a nice gift.,11/5/2022
3.26E+15,Miss Roland Johns,US,5,Christmas gift,12/30/2022
3.26E+15,Dr. Candace Altenwerth,US,4,It’s cute but looks better in the pic,10/22/2022
3.26E+15,Josh Schultz,US,5,Really wonderful and I loved I was able to get them customized with my daughters names .,1/10/2023
3.26E+15,Miss Brooke Hagenes,US,5,"All the items came so quickly! I was really impressed and they are all nice, colors were beautiful. I think it is the perfect size . I am ordering more",9/29/2022
3.26E+15,Joy Swift,US,5,"Received super fast in NYC United States. Attractive work, great small gift, great price. Be sure you're clear about the size, it's not big, it's great as a makeup kit as shown, but it's not laptop size. It's about 7 inches by 10 inches. I ordered 8 different names for all my girlfriends. All good!",10/24/2022
3.26E+15,Jill Bashirian,US,5,Wonderful product and did the names correctly! Lovely product! Thank you so much!,10/29/2022
3.26E+15,Julian Boehm,US,5,"Bridesmaid loves the makeup bag. Named spelled correctly, and great size bag.",11/27/2022
3.26E+15,Dr. Jane Rodriguez,US,5,"It's very accurate and beautiful. Not too small and not too big, just the perfect size. the shipping and delivery was super fast. I especially love the customized names designed.  the only thing I didn't really like was the black stuff attached to the zip, but I can choose to ignore that it. it's no big deal",12/13/2022
3.26E+15,Sonia Kirlin,US,5,"perfect gift for friends! exactly as pictured. one of them was printed a little crooked, but I was refunded.",8/21/2022
3.26E+15,Esther Armstrong,US,5,#NAME?,10/4/2022
3.26E+15,Ada Dibbert MD,US,5,so cute the right size for make up! it will make a great Christmas present,11/10/2022
3.26E+15,Ethel Kreiger,US,5,love that it can be personalized. great gift idea,1/18/2023
3.26E+15,Greg Brekke,US,5,Very happy with this purchase and arrived quickly,11/14/2022
3.26E+15,Santiago Greenholt V,US,5,Wonderful idea gift top,10/28/2022
3.26E+15,Yvette Grady,US,5,Very pretty just like in the picture thank you,11/4/2022
3.26E+15,Alfred Harris,US,5,"Phenomenal, recommendable I will buy again",11/7/2022
3.26E+15,Owen Boyer,US,5,very nice,9/20/2022
3.26E+15,Kirk Flatley,US,5,Perfect with great quality,12/16/2022
3.26E+15,Greg Boehm,US,5,Excellent beautiful bags!,12/18/2022
3.26E+15,Ian Kertzmann,US,5,Very nice makeup bag.,12/5/2022
3.26E+15,Madeline Fisher DVM,US,3,It's very fine. Doesn't look like the one in the picture.,10/20/2022
3.26E+15,Pamela Weimann V,US,1,Very loose and poor printing quality,10/13/2022
3.26E+15,Phil King,US,1,They confused the name,12/14/2022
3.26E+15,Brad Harvey,US,5,Perfect gift ! Nice quality,12/30/2022
3.26E+15,Darnell Douglas,US,5,Perfect gift idea,12/30/2022
3.26E+15,Boyd Senger,US,5,Very nice!,11/5/2022
3.26E+15,Larry Jacobi,US,5,Very nice!,11/5/2022
3.26E+15,Antonio Stiedemann,US,5,Wonderful product and did the names correctly! Lovely product! Thank you so much!,10/29/2022
3.26E+15,Ms. Edward Bradtke,US,5,Wonderful product and did the names correctly! Lovely product! Thank you so much!,10/29/2022
3.26E+15,Ernest Batz,US,5,Wonderful product and did the names correctly! Lovely product! Thank you so much!,10/29/2022
3.26E+15,Guadalupe Purdy,US,5,Just what I expected. Very practical toiletry bag and a perfect size. He arrived long before what I was told.,10/4/2022
3.26E+15,Bobby Miller,US,5,Very practical toiletry bag and the great size to carry in a bag. It's been 12 days before what I was told.,10/4/2022
3.26E+15,Arthur Auer II,US,5,"Love it, very accurate picture, and great quality.",11/27/2022
3.26E+15,Bradford Kautzer,US,5,"Very pretty, accurate description, well made!",11/27/2022
3.26E+15,Mr. Malcolm Renner,US,5,Beautiful and great sized,10/8/2022
3.26E+15,Rachel Klocko,US,5,Beautiful and great sized,10/8/2022
3.26E+15,Jennifer Oberbrunner,US,5,Beautiful and great sized,10/8/2022
3.26E+15,Harvey Koelpin,US,5,very nice,9/20/2022
3.26E+15,Cornelius Gorczany,US,5,Beautiful and great sized,10/8/2022
3.26E+15,Mr. Johnny Goldner,US,5,Excellent beautiful bags!,12/18/2022
3.26E+15,Candace Hills III,US,5,Excellent beautiful bags!,12/18/2022
3.26E+15,Rachael Buckridge,US,5,Excellent beautiful bags!,12/18/2022
3.26E+15,Miss Cecelia Mayer,US,3,Cute but look better in the pic,10/22/2022
3.26E+15,Beverly Gutkowski,US,3,Very fine.,10/20/2022
3.26E+15,Rhonda Mohr PhD,US,1,Poor quality,10/13/2022
3.26E+15,Leland Kihn,US,5,"Cool, cool! Two packs of women's things to remember for sure! The print is cool! Recommend!",1/14/2023
3.26E+15,Dawn Connelly,US,5,I love cats so I am like in love with this pattern. It also fits a lot of things inside including sanitary napkins and tampons. Perfect for those that need some small things on the go :),9/14/2022
3.26E+15,Preston Jacobs IV,US,5,"Great material, very nice!",2/6/2023
3.26E+15,Kenneth Cassin,US,5,Good product,9/4/2022
3.26E+15,Mr. Lori Batz,US,5,Looks cute!,12/27/2022
3.26E+15,Harvey Schaefer,US,5,"good quality, bigger than seems on a picture with inside pockets",1/18/2023
3.26E+15,Earl Labadie,US,5,There is a more space that i thought. It arrived in 20 days,12/2/2022
3.26E+15,Emily Predovic,US,5,"Large size, good in quality, I will order more",9/28/2022
3.26E+15,Opal Sauer,US,5,"Made up, Garno viglyadak and sickly.",1/5/2023
3.26E+15,Dennis Kuphal,US,5,Excellent,9/6/2022
3.26E+15,Mr. Todd Romaguera,US,5,Bigger than they look.,8/25/2022
3.26E+15,Rodney Lehner,US,5,super cute,11/29/2022
3.26E+15,Faye Schmitt,US,5,nice item,11/18/2022
3.26E+15,Carolyn Carroll,US,5,Very cute,11/15/2022
3.26E+15,Stacey Becker,US,5,Good product,9/4/2022
3.26E+15,Lucille Abshire,US,5,"Great material, very nice!",2/6/2023
3.26E+15,Mae Lemke,US,5,I arrive in perfect condition,9/4/2022
3.26E+15,Dean Heidenreich,US,5,Bigger than they look.,8/25/2022
2.26E+15,Andre Schmidt,IL,5,"Like a cool patent, hope it works. The order arrived quickly, the goods are satisfied.",10/13/2022
2.26E+15,Wilbert Emard,KW,5,"I received 80 pieces in beautiful colors and distinguished quality, and I will distribute them to family and friends",12/13/2022
2.26E+15,Erik Steuber,RU,5,"Got very fast, for a week and a half. Were supposed to send out on December 4 and received on November 3. In one parcel 2 order, thanks! Stand on a roll Jack made of tinplate rubber, but stinking. In general, everything is fine!",11/2/2022
2.26E+15,Orlando Littel,RU,5,"It's okay. Quality at the level. I used to take these-worn out. The card in the case is not read, the protection works. These still check, but I think similar.",11/22/2022
2.26E+15,Betty Friesen,ES,5,Recommended to cover your t Credit cards so you don't get chewed and stolen money down the street,11/18/2022
2.26E+15,Ruby Howe,RU,5,The product corresponds to the description. Product and seller recommend.,11/23/2022
2.26E+15,Damon King PhD,RU,5,I received the order. Track is tracked. I like the case. The card protects. Seller Thank you! 5 ++,12/26/2022
2.26E+15,Vera Morissette V,RU,5,"The cover for the cards is soft. The size is the same, the card is included tightly",9/21/2022
2.26E+15,Emanuel Daniel,RU,5,"The goods received all OK, send-20 pieces, order :))) dear friends :)))",11/7/2022
2.26E+15,Sophie Auer,RU,5,They work great. Do not miss payment if within. Happy. It came quickly,10/17/2022
2.26E+15,Kenny Osinski,CO,5,"Very nice, exactly as described, the order arrived before time and in good condition, thank you.",11/26/2022
2.26E+15,Wayne Dibbert,SE,5,Having translated to terminali do not beat the map. I recommend for the zachista of the rake-outdoor area.,11/3/2022
2.26E+15,Guy Abernathy,RU,5,The product corresponds to the description. The defense works. Recommend.,8/24/2022
2.26E+15,Dr. Toni Weber,ES,5,"Everything perfect and as described. Fully cover the card, preventing them from using it by proximity without your consent.  Quality/quantity/undisputed price ratio.  Do I recommend your purchase? Of course, it's a must-buy to avoid illegal copies of our credit cards.  Would you buy it again? Surely you do.  If you have found it helpful, give the useful button below.  Hello, everyone!",10/11/2022
2.26E+15,Randal Crist,BG,5,Didn't try them yet. Looks good quality. Recomend the seller.,9/18/2022
2.26E+15,William Lehner,RU,5,"Super covers, apparently, short-lived, but comfortable! and for such money change-I do not want to!",10/30/2022
2.26E+15,Vivian Beer,RU,5,"The order corresponds to the declared seller, I really liked it, now I'm looking for how to order in bulk and would like with my brand.",10/10/2022
2.26E+15,Warren Emmerich,UA,5,Thank you for the fast delivery. Item as described. I recommend it.,1/13/2023
2.26E+15,Lloyd Johnston,IT,5,"Seem well made. Not yet tried, hope we are working. As in the picture",12/18/2022
2.26E+15,Jon Beahan,US,5,Everything great I only ship 10 days to Spain. Totally recommended both the product and the seller.,9/20/2022
2.26E+15,Max Heller,ES,5,Exc6 I have tried it and with the case you cannot charge the amount,9/9/2022
2.26E+15,Grace Pollich,ES,5,Very happy with the purchase and very fast to arrive I recommend 100x100,10/11/2022
2.26E+15,Jo Koch,BY,5,"Got there quickly. To be honest, they thought harder, but they turned out to be very soft, Bent",9/16/2022
2.26E+15,Angelo Jacobson,RU,5,It looks OK. with security it is necessary to check at the terminal.,10/19/2022
2.26E+15,Andy Moore,RU,5,"In color, they are silvery, But Iridescent. Many thanks to the seller",8/29/2022
2.26E+15,Kayla Mraz,UA,5,"The parcel came in 20 days from the time of order, description and quality corresponds.",11/2/2022
2.26E+15,Dwayne Schumm,RU,5,"It's OK, good covers, did not try in the case, is there protection.",11/13/2022
2.26E+15,Opal Kuhic,IT,5,I have yet to try if fencing really. Nevertheless are bellissi,9/8/2022
2.26E+15,Jorge Schiller I,BY,5,"Delivery to Brest in time, the product corresponds to the description, the track did not track, with the producer did not communicate, put in the mailbox, the seller recommend.",10/1/2022
2.26E+15,Moses Price,ES,5,I like them a lot. With the card inside they fit perfectly in the spaces of a standard wallet. I tried an ATM and they work.,11/4/2022
2.26E+15,Molly Towne,FR,5,Works perfectly the card this removes easy but more difficult to put back,9/1/2022
2.26E+15,May Hane,PE,5,"I arrive quickly to Peru, in good condition, recommended product",10/17/2022
2.26E+15,Guadalupe Upton,RU,5,"Everything is fine, everything fits, the order came earlier, I liked everything.",10/27/2022
2.26E+15,Virginia Schaden,RU,5,Bad that took a little ((The whole family got for that),9/21/2022
2.26E+15,Erica Marvin MD,LV,5,"I got it, I'm happy. it was two weeks before Latvia.",9/30/2022
2.26E+15,Nicolas Witting,UA,5,"In a set of 5 PCs, to be mixed in the hamanets",10/18/2022
2.26E+15,Ron Schneider,RU,5,"I take not the first time, the quality is excellent!",10/28/2022
2.26E+15,Laverne Olson Sr.,RU,4,"Colors are different from the original, but still look beautiful. Delivery is earlier for a month. Thank you seller. Took a lot on New Year's gifts to colleagues. Quality is satisfied. Recommend product",11/5/2022
2.26E+15,Gregory Vandervort,SG,4,Ok. But Color is much darker and brighter. Would have like them lighter. Being too bright attracts attention,10/10/2022
2.26E+15,Sheri Frami,RU,4,The color is silver. Under the light plays in color,1/12/2023
2.26E+15,Andrew Bins,ES,5,Very happy with the purchase I recommend 100x100 and very fast to arrive,10/11/2022
2.26E+15,Sonya Lindgren,ES,5,"Checked, works perfectly, prevents it from being used",10/18/2022
2.26E+15,Alyssa Kunze,CO,5,"Same as the description, fast shipping. Good seller recommended",1/18/2023
2.26E+15,Audrey Lowe,BR,5,"Very good, great quality, delivers what it promises.",2/1/2023
2.26E+15,Mrs. Rosemary Rath,FR,5,Confirm and really too cute! I recommend! Fast Delivery,10/21/2022
2.26E+15,Claude Schiller,KZ,5,"The goods arrived before the declared time. The goods have not yet tried, how to check the end of the review",8/15/2022
